date,2015_8Tenmileconfluence
2015-08-04 05:07:01,21.506
2015-08-04 06:07:01,21.381
2015-08-04 07:07:01,21.194000000000003
2015-08-04 08:07:01,21.131
2015-08-04 09:07:01,21.131
2015-08-04 10:07:01,21.444000000000003
2015-08-04 11:07:01,22.256999999999998
2015-08-04 12:07:01,22.631999999999998
2015-08-04 13:07:01,22.82
2015-08-04 14:07:01,22.695
2015-08-04 15:07:01,22.444000000000003
2015-08-04 16:07:01,22.194000000000003
2015-08-04 17:07:01,22.006999999999998
2015-08-04 18:07:01,21.944000000000003
2015-08-04 19:07:01,21.756
2015-08-04 20:07:01,21.506
2015-08-04 21:07:01,21.319000000000003
2015-08-04 22:07:01,21.131
2015-08-04 23:07:01,21.006
2015-08-05 00:07:01,20.881
2015-08-05 01:07:01,20.756
2015-08-05 02:07:01,20.631
2015-08-05 03:07:01,20.568
2015-08-05 04:07:01,20.442999999999998
2015-08-05 05:07:01,20.317999999999998
2015-08-05 06:07:01,20.192999999999998
2015-08-05 07:07:01,20.067
2015-08-05 08:07:01,20.005
2015-08-05 09:07:01,19.942
2015-08-05 10:07:01,20.192999999999998
2015-08-05 11:07:01,21.006
2015-08-05 12:07:01,21.881999999999998
2015-08-05 13:07:01,22.381999999999998
2015-08-05 14:07:01,22.881999999999998
2015-08-05 15:07:01,23.445
2015-08-05 16:07:01,23.381999999999998
2015-08-05 17:07:01,23.006999999999998
2015-08-05 18:07:01,22.82
2015-08-05 19:07:01,22.756999999999998
2015-08-05 20:07:01,22.695
2015-08-05 21:07:01,22.506999999999998
2015-08-05 22:07:01,22.194000000000003
2015-08-05 23:07:01,21.881999999999998
2015-08-06 00:07:01,21.569000000000003
2015-08-06 01:07:01,21.319000000000003
2015-08-06 02:07:01,21.006
2015-08-06 03:07:01,20.756
2015-08-06 04:07:01,20.505
2015-08-06 05:07:01,20.317999999999998
2015-08-06 06:07:01,20.13
2015-08-06 07:07:01,19.942
2015-08-06 08:07:01,19.88
2015-08-06 09:07:01,19.817
2015-08-06 10:07:01,20.192999999999998
2015-08-06 11:07:01,21.256
2015-08-06 12:07:01,22.569000000000003
2015-08-06 13:07:01,23.445
2015-08-06 14:07:01,23.945
2015-08-06 15:07:01,24.32
2015-08-06 16:07:01,24.195
2015-08-06 17:07:01,23.381999999999998
2015-08-06 18:07:01,23.195
2015-08-06 19:07:01,23.256999999999998
2015-08-06 20:07:01,23.131999999999998
2015-08-06 21:07:01,22.881999999999998
2015-08-06 22:07:01,22.631999999999998
2015-08-06 23:07:01,22.319000000000003
2015-08-07 00:07:01,22.069000000000003
2015-08-07 01:07:01,21.756
2015-08-07 02:07:01,21.569000000000003
2015-08-07 03:07:01,21.319000000000003
2015-08-07 04:07:01,21.131
2015-08-07 05:07:01,21.006
2015-08-07 06:07:01,20.818
2015-08-07 07:07:01,20.693
2015-08-07 08:07:01,20.568
2015-08-07 09:07:01,20.631
2015-08-07 10:07:01,20.756
2015-08-07 11:07:01,21.194000000000003
2015-08-07 12:07:01,21.819000000000003
2015-08-07 13:07:01,22.194000000000003
2015-08-07 14:07:01,22.631999999999998
2015-08-07 15:07:01,23.131999999999998
2015-08-07 16:07:01,23.07
2015-08-07 17:07:01,23.006999999999998
2015-08-07 18:07:01,22.756999999999998
2015-08-07 19:07:01,22.506999999999998
2015-08-07 20:07:01,22.194000000000003
2015-08-07 21:07:01,21.881999999999998
2015-08-07 22:07:01,21.694000000000003
2015-08-07 23:07:01,21.381
2015-08-08 00:07:01,21.194000000000003
2015-08-08 01:07:01,20.943
2015-08-08 02:07:01,20.756
2015-08-08 03:07:01,20.568
2015-08-08 04:07:01,20.38
2015-08-08 05:07:01,20.255
2015-08-08 06:07:01,20.067
2015-08-08 07:07:01,19.942
2015-08-08 08:07:01,19.88
2015-08-08 09:07:01,19.817
2015-08-08 10:07:01,20.067
2015-08-08 11:07:01,20.881
2015-08-08 12:07:01,21.756
2015-08-08 13:07:01,22.506999999999998
2015-08-08 14:07:01,23.131999999999998
2015-08-08 15:07:01,23.57
2015-08-08 16:07:01,23.381999999999998
2015-08-08 17:07:01,23.006999999999998
2015-08-08 18:07:01,22.82
2015-08-08 19:07:01,22.756999999999998
2015-08-08 20:07:01,22.631999999999998
2015-08-08 21:07:01,22.319000000000003
2015-08-08 22:07:01,22.006999999999998
2015-08-08 23:07:01,21.631
2015-08-09 00:07:01,21.319000000000003
2015-08-09 01:07:01,21.068
2015-08-09 02:07:01,20.818
2015-08-09 03:07:01,20.568
2015-08-09 04:07:01,20.317999999999998
2015-08-09 05:07:01,20.13
2015-08-09 06:07:01,19.88
2015-08-09 07:07:01,19.755
2015-08-09 08:07:01,19.63
2015-08-09 09:07:01,19.567
2015-08-09 10:07:01,19.88
2015-08-09 11:07:01,20.881
2015-08-09 12:07:01,21.819000000000003
2015-08-09 13:07:01,22.569000000000003
2015-08-09 14:07:01,23.131999999999998
2015-08-09 15:07:01,23.631999999999998
2015-08-09 16:07:01,23.445
2015-08-09 17:07:01,22.881999999999998
2015-08-09 18:07:01,22.695
2015-08-09 19:07:01,22.631999999999998
2015-08-09 20:07:01,22.506999999999998
2015-08-09 21:07:01,22.194000000000003
2015-08-09 22:07:01,21.819000000000003
2015-08-09 23:07:01,21.506
2015-08-10 00:07:01,21.194000000000003
2015-08-10 01:07:01,20.881
2015-08-10 02:07:01,20.631
2015-08-10 03:07:01,20.38
2015-08-10 04:07:01,20.13
2015-08-10 05:07:01,19.942
2015-08-10 06:07:01,19.755
2015-08-10 07:07:01,19.567
2015-08-10 08:07:01,19.442
2015-08-10 09:07:01,19.442
2015-08-10 10:07:01,19.755
2015-08-10 11:07:01,20.442999999999998
2015-08-10 12:07:01,21.256
2015-08-10 13:07:01,21.881999999999998
2015-08-10 14:07:01,22.444000000000003
2015-08-10 15:07:01,22.945
2015-08-10 16:07:01,22.881999999999998
2015-08-10 17:07:01,22.569000000000003
2015-08-10 18:07:01,22.319000000000003
2015-08-10 19:07:01,22.194000000000003
2015-08-10 20:07:01,21.944000000000003
2015-08-10 21:07:01,21.756
2015-08-10 22:07:01,21.569000000000003
2015-08-10 23:07:01,21.319000000000003
2015-08-11 00:07:01,21.068
2015-08-11 01:07:01,20.881
2015-08-11 02:07:01,20.631
2015-08-11 03:07:01,20.442999999999998
2015-08-11 04:07:01,20.255
2015-08-11 05:07:01,20.13
2015-08-11 06:07:01,19.942
2015-08-11 07:07:01,19.817
2015-08-11 08:07:01,19.817
2015-08-11 09:07:01,19.817
2015-08-11 10:07:01,20.13
2015-08-11 11:07:01,20.756
2015-08-11 12:07:01,21.631
2015-08-11 13:07:01,22.006999999999998
2015-08-11 14:07:01,22.506999999999998
2015-08-11 15:07:01,23.256999999999998
2015-08-11 16:07:01,23.32
2015-08-11 17:07:01,22.506999999999998
2015-08-11 18:07:01,22.194000000000003
2015-08-11 19:07:01,21.881999999999998
2015-08-11 20:07:01,21.631
2015-08-11 21:07:01,21.381
2015-08-11 22:07:01,21.131
2015-08-11 23:07:01,20.881
2015-08-12 00:07:01,20.631
2015-08-12 01:07:01,20.38
2015-08-12 02:07:01,20.13
2015-08-12 03:07:01,19.942
2015-08-12 04:07:01,19.63
2015-08-12 05:07:01,19.442
2015-08-12 06:07:01,19.254
2015-08-12 07:07:01,19.129
2015-08-12 08:07:01,18.941
2015-08-12 09:07:01,18.941
2015-08-12 10:07:01,19.317
2015-08-12 11:07:01,20.38
2015-08-12 12:07:01,21.381
2015-08-12 13:07:01,21.881999999999998
2015-08-12 14:07:01,22.506999999999998
2015-08-12 15:07:01,23.195
2015-08-12 16:07:01,22.881999999999998
2015-08-12 17:07:01,22.381999999999998
2015-08-12 18:07:01,22.006999999999998
2015-08-12 19:07:01,21.819000000000003
2015-08-12 20:07:01,21.631
2015-08-12 21:07:01,21.381
2015-08-12 22:07:01,21.068
2015-08-12 23:07:01,20.756
2015-08-13 00:07:01,20.442999999999998
2015-08-13 01:07:01,20.192999999999998
2015-08-13 02:07:01,19.88
2015-08-13 03:07:01,19.692
2015-08-13 04:07:01,19.442
2015-08-13 05:07:01,19.254
2015-08-13 06:07:01,19.066
2015-08-13 07:07:01,18.879
2015-08-13 08:07:01,18.754
2015-08-13 09:07:01,18.691
2015-08-13 10:07:01,19.066
2015-08-13 11:07:01,20.067
2015-08-13 12:07:01,21.256
2015-08-13 13:07:01,22.131999999999998
2015-08-13 14:07:01,22.506999999999998
2015-08-13 15:07:01,22.82
2015-08-13 16:07:01,22.881999999999998
2015-08-13 17:07:01,22.194000000000003
2015-08-13 18:07:01,21.756
2015-08-13 19:07:01,21.506
2015-08-13 20:07:01,21.381
2015-08-13 21:07:01,21.131
2015-08-13 22:07:01,20.881
2015-08-13 23:07:01,20.568
2015-08-14 00:07:01,20.255
2015-08-14 01:07:01,19.942
2015-08-14 02:07:01,19.692
2015-08-14 03:07:01,19.442
2015-08-14 04:07:01,19.254
2015-08-14 05:07:01,19.066
2015-08-14 06:07:01,18.879
2015-08-14 07:07:01,18.691
2015-08-14 08:07:01,18.566
2015-08-14 09:07:01,18.566
2015-08-14 10:07:01,18.879
2015-08-14 11:07:01,19.692
2015-08-14 12:07:01,20.631
2015-08-14 13:07:01,21.381
2015-08-14 14:07:01,22.006999999999998
2015-08-14 15:07:01,22.631999999999998
2015-08-14 16:07:01,22.381999999999998
2015-08-14 17:07:01,21.944000000000003
2015-08-14 18:07:01,21.756
2015-08-14 19:07:01,21.819000000000003
2015-08-14 20:07:01,21.694000000000003
2015-08-14 21:07:01,21.444000000000003
2015-08-14 22:07:01,21.131
2015-08-14 23:07:01,20.818
2015-08-15 00:07:01,20.505
2015-08-15 01:07:01,20.192999999999998
2015-08-15 02:07:01,19.942
2015-08-15 03:07:01,19.692
2015-08-15 04:07:01,19.442
2015-08-15 05:07:01,19.254
2015-08-15 06:07:01,19.066
2015-08-15 07:07:01,18.941
2015-08-15 08:07:01,18.816
2015-08-15 09:07:01,18.816
2015-08-15 10:07:01,19.129
2015-08-15 11:07:01,19.817
2015-08-15 12:07:01,20.568
2015-08-15 13:07:01,21.194000000000003
2015-08-15 14:07:01,21.756
2015-08-15 15:07:01,22.256999999999998
2015-08-15 16:07:01,22.381999999999998
2015-08-15 17:07:01,22.319000000000003
2015-08-15 18:07:01,22.256999999999998
2015-08-15 19:07:01,22.319000000000003
2015-08-15 20:07:01,22.131999999999998
2015-08-15 21:07:01,21.881999999999998
2015-08-15 22:07:01,21.569000000000003
2015-08-15 23:07:01,21.256
2015-08-16 00:07:01,20.943
2015-08-16 01:07:01,20.693
2015-08-16 02:07:01,20.442999999999998
2015-08-16 03:07:01,20.192999999999998
2015-08-16 04:07:01,20.005
2015-08-16 05:07:01,19.817
2015-08-16 06:07:01,19.63
2015-08-16 07:07:01,19.442
2015-08-16 08:07:01,19.317
2015-08-16 09:07:01,19.254
2015-08-16 10:07:01,19.504
2015-08-16 11:07:01,20.38
2015-08-16 12:07:01,21.569000000000003
2015-08-16 13:07:01,22.695
2015-08-16 14:07:01,23.006999999999998
2015-08-16 15:07:01,23.256999999999998
2015-08-16 16:07:01,23.256999999999998
2015-08-16 17:07:01,23.006999999999998
2015-08-16 18:07:01,23.006999999999998
2015-08-16 19:07:01,23.006999999999998
2015-08-16 20:07:01,22.881999999999998
2015-08-16 21:07:01,22.506999999999998
2015-08-16 22:07:01,22.194000000000003
2015-08-16 23:07:01,21.881999999999998
2015-08-17 00:07:01,21.569000000000003
2015-08-17 01:07:01,21.256
2015-08-17 02:07:01,20.943
2015-08-17 03:07:01,20.693
2015-08-17 04:07:01,20.442999999999998
2015-08-17 05:07:01,20.192999999999998
2015-08-17 06:07:01,20.005
2015-08-17 07:07:01,19.755
2015-08-17 08:07:01,19.63
2015-08-17 09:07:01,19.567
2015-08-17 10:07:01,19.817
2015-08-17 11:07:01,20.818
2015-08-17 12:07:01,22.194000000000003
2015-08-17 13:07:01,23.381999999999998
2015-08-17 14:07:01,23.758000000000003
2015-08-17 15:07:01,23.945
2015-08-17 16:07:01,23.758000000000003
2015-08-17 17:07:01,23.57
2015-08-17 18:07:01,23.506999999999998
2015-08-17 19:07:01,23.32
2015-08-17 20:07:01,23.131999999999998
2015-08-17 21:07:01,22.82
2015-08-17 22:07:01,22.444000000000003
2015-08-17 23:07:01,22.069000000000003
2015-08-18 00:07:01,21.694000000000003
2015-08-18 01:07:01,21.319000000000003
2015-08-18 02:07:01,21.006
2015-08-18 03:07:01,20.693
2015-08-18 04:07:01,20.442999999999998
2015-08-18 05:07:01,20.192999999999998
2015-08-18 06:07:01,19.942
2015-08-18 07:07:01,19.755
2015-08-18 08:07:01,19.567
2015-08-18 09:07:01,19.567
2015-08-18 10:07:01,19.817
2015-08-18 11:07:01,20.818
2015-08-18 12:07:01,22.194000000000003
2015-08-18 13:07:01,23.445
2015-08-18 14:07:01,24.195
2015-08-18 15:07:01,24.57
2015-08-18 16:07:01,24.133000000000003
2015-08-18 17:07:01,23.506999999999998
2015-08-18 18:07:01,23.256999999999998
2015-08-18 19:07:01,23.131999999999998
2015-08-18 20:07:01,23.006999999999998
2015-08-18 21:07:01,22.756999999999998
2015-08-18 22:07:01,22.444000000000003
2015-08-18 23:07:01,22.069000000000003
2015-08-19 00:07:01,21.756
2015-08-19 01:07:01,21.506
2015-08-19 02:07:01,21.194000000000003
2015-08-19 03:07:01,20.943
2015-08-19 04:07:01,20.693
2015-08-19 05:07:01,20.442999999999998
2015-08-19 06:07:01,20.255
2015-08-19 07:07:01,20.067
2015-08-19 08:07:01,19.942
2015-08-19 09:07:01,19.942
2015-08-19 10:07:01,20.13
2015-08-19 11:07:01,20.881
2015-08-19 12:07:01,21.631
2015-08-19 13:07:01,22.381999999999998
2015-08-19 14:07:01,22.756999999999998
2015-08-19 15:07:01,23.006999999999998
2015-08-19 16:07:01,23.131999999999998
2015-08-19 17:07:01,23.07
2015-08-19 18:07:01,22.945
2015-08-19 19:07:01,22.945
2015-08-19 20:07:01,22.695
2015-08-19 21:07:01,22.381999999999998
2015-08-19 22:07:01,22.069000000000003
2015-08-19 23:07:01,21.756
2015-08-20 00:07:01,21.444000000000003
2015-08-20 01:07:01,21.131
2015-08-20 02:07:01,20.881
2015-08-20 03:07:01,20.631
2015-08-20 04:07:01,20.38
2015-08-20 05:07:01,20.192999999999998
2015-08-20 06:07:01,19.942
2015-08-20 07:07:01,19.755
2015-08-20 08:07:01,19.63
2015-08-20 09:07:01,19.567
2015-08-20 10:07:01,19.755
2015-08-20 11:07:01,20.693
2015-08-20 12:07:01,21.631
2015-08-20 13:07:01,22.444000000000003
2015-08-20 14:07:01,22.945
2015-08-20 15:07:01,23.256999999999998
2015-08-20 16:07:01,23.256999999999998
2015-08-20 17:07:01,23.006999999999998
2015-08-20 18:07:01,22.881999999999998
2015-08-20 19:07:01,22.82
2015-08-20 20:07:01,22.631999999999998
2015-08-20 21:07:01,22.256999999999998
2015-08-20 22:07:01,21.944000000000003
2015-08-20 23:07:01,21.569000000000003
2015-08-21 00:07:01,21.256
2015-08-21 01:07:01,20.943
2015-08-21 02:07:01,20.631
2015-08-21 03:07:01,20.38
2015-08-21 04:07:01,20.13
2015-08-21 05:07:01,19.942
2015-08-21 06:07:01,19.755
2015-08-21 07:07:01,19.567
2015-08-21 08:07:01,19.379
2015-08-21 09:07:01,19.317
2015-08-21 10:07:01,19.567
2015-08-21 11:07:01,20.568
2015-08-21 12:07:01,21.631
2015-08-21 13:07:01,22.569000000000003
2015-08-21 14:07:01,23.006999999999998
2015-08-21 15:07:01,23.506999999999998
2015-08-21 16:07:01,23.445
2015-08-21 17:07:01,22.945
2015-08-21 18:07:01,22.756999999999998
2015-08-21 19:07:01,22.881999999999998
2015-08-21 20:07:01,22.82
2015-08-21 21:07:01,22.569000000000003
2015-08-21 22:07:01,22.256999999999998
2015-08-21 23:07:01,21.944000000000003
2015-08-22 00:07:01,21.631
2015-08-22 01:07:01,21.319000000000003
2015-08-22 02:07:01,21.068
2015-08-22 03:07:01,20.756
2015-08-22 04:07:01,20.505
2015-08-22 05:07:01,20.255
2015-08-22 06:07:01,20.067
2015-08-22 07:07:01,19.88
2015-08-22 08:07:01,19.692
2015-08-22 09:07:01,19.692
2015-08-22 10:07:01,19.88
2015-08-22 11:07:01,20.818
2015-08-22 12:07:01,22.069000000000003
2015-08-22 13:07:01,23.195
2015-08-22 14:07:01,24.008000000000003
2015-08-22 15:07:01,24.633000000000003
2015-08-22 16:07:01,24.008000000000003
2015-08-22 17:07:01,23.32
2015-08-22 18:07:01,23.006999999999998
2015-08-22 19:07:01,22.945
2015-08-22 20:07:01,22.756999999999998
2015-08-22 21:07:01,22.569000000000003
2015-08-22 22:07:01,22.319000000000003
2015-08-22 23:07:01,22.069000000000003
2015-08-23 00:07:01,21.756
2015-08-23 01:07:01,21.444000000000003
2015-08-23 02:07:01,21.194000000000003
2015-08-23 03:07:01,20.943
2015-08-23 04:07:01,20.693
2015-08-23 05:07:01,20.442999999999998
2015-08-23 06:07:01,20.255
2015-08-23 07:07:01,20.005
2015-08-23 08:07:01,19.88
2015-08-23 09:07:01,19.755
2015-08-23 10:07:01,19.942
2015-08-23 11:07:01,20.818
2015-08-23 12:07:01,21.944000000000003
2015-08-23 13:07:01,23.07
2015-08-23 14:07:01,24.133000000000003
2015-08-23 15:07:01,24.883000000000003
2015-08-23 16:07:01,24.695
2015-08-23 17:07:01,23.82
2015-08-23 18:07:01,23.32
2015-08-23 19:07:01,22.945
2015-08-23 20:07:01,22.569000000000003
2015-08-23 21:07:01,22.194000000000003
2015-08-23 22:07:01,21.944000000000003
2015-08-23 23:07:01,21.631
2015-08-24 00:07:01,21.381
2015-08-24 01:07:01,21.131
2015-08-24 02:07:01,20.818
2015-08-24 03:07:01,20.631
2015-08-24 04:07:01,20.38
2015-08-24 05:07:01,20.192999999999998
2015-08-24 06:07:01,20.005
2015-08-24 07:07:01,19.88
2015-08-24 08:07:01,19.755
2015-08-24 09:07:01,19.755
2015-08-24 10:07:01,19.88
2015-08-24 11:07:01,20.818
2015-08-24 12:07:01,22.006999999999998
2015-08-24 13:07:01,23.195
2015-08-24 14:07:01,24.07
2015-08-24 15:07:01,24.32
2015-08-24 16:07:01,23.631999999999998
2015-08-24 17:07:01,22.881999999999998
2015-08-24 18:07:01,22.569000000000003
2015-08-24 19:07:01,22.506999999999998
2015-08-24 20:07:01,22.319000000000003
2015-08-24 21:07:01,22.069000000000003
2015-08-24 22:07:01,21.694000000000003
2015-08-24 23:07:01,21.381
2015-08-25 00:07:01,21.068
2015-08-25 01:07:01,20.756
2015-08-25 02:07:01,20.442999999999998
2015-08-25 03:07:01,20.13
2015-08-25 04:07:01,19.88
2015-08-25 05:07:01,19.692
2015-08-25 06:07:01,19.442
2015-08-25 07:07:01,19.254
2015-08-25 08:07:01,19.066
2015-08-25 09:07:01,19.004
2015-08-25 10:07:01,19.192
2015-08-25 11:07:01,20.255
2015-08-25 12:07:01,21.569000000000003
2015-08-25 13:07:01,22.569000000000003
2015-08-25 14:07:01,22.945
2015-08-25 15:07:01,23.32
2015-08-25 16:07:01,23.195
2015-08-25 17:07:01,22.569000000000003
2015-08-25 18:07:01,22.319000000000003
2015-08-25 19:07:01,22.194000000000003
2015-08-25 20:07:01,22.006999999999998
2015-08-25 21:07:01,21.694000000000003
2015-08-25 22:07:01,21.381
2015-08-25 23:07:01,21.006
2015-08-26 00:07:01,20.631
2015-08-26 01:07:01,20.317999999999998
2015-08-26 02:07:01,20.005
2015-08-26 03:07:01,19.692
2015-08-26 04:07:01,19.442
2015-08-26 05:07:01,19.192
2015-08-26 06:07:01,18.941
2015-08-26 07:07:01,18.754
2015-08-26 08:07:01,18.503
2015-08-26 09:07:01,18.441
2015-08-26 10:07:01,18.628
2015-08-26 11:07:01,19.755
2015-08-26 12:07:01,21.131
2015-08-26 13:07:01,22.256999999999998
2015-08-26 14:07:01,22.756999999999998
2015-08-26 15:07:01,22.695
2015-08-26 16:07:01,22.381999999999998
2015-08-26 17:07:01,21.881999999999998
2015-08-26 18:07:01,21.631
2015-08-26 19:07:01,21.444000000000003
2015-08-26 20:07:01,21.319000000000003
2015-08-26 21:07:01,21.068
2015-08-26 22:07:01,20.818
2015-08-26 23:07:01,20.568
2015-08-27 00:07:01,20.255
2015-08-27 01:07:01,19.942
2015-08-27 02:07:01,19.63
2015-08-27 03:07:01,19.379
2015-08-27 04:07:01,19.129
2015-08-27 05:07:01,18.879
2015-08-27 06:07:01,18.691
2015-08-27 07:07:01,18.441
2015-08-27 08:07:01,18.315
2015-08-27 09:07:01,18.19
2015-08-27 10:07:01,18.378
2015-08-27 11:07:01,19.504
2015-08-27 12:07:01,20.818
2015-08-27 13:07:01,21.569000000000003
2015-08-27 14:07:01,21.881999999999998
2015-08-27 15:07:01,22.319000000000003
2015-08-27 16:07:01,22.194000000000003
2015-08-27 17:07:01,21.444000000000003
2015-08-27 18:07:01,21.194000000000003
2015-08-27 19:07:01,21.006
2015-08-27 20:07:01,20.881
2015-08-27 21:07:01,20.756
2015-08-27 22:07:01,20.631
2015-08-27 23:07:01,20.505
2015-08-28 00:07:01,20.317999999999998
2015-08-28 01:07:01,20.13
2015-08-28 02:07:01,19.942
2015-08-28 03:07:01,19.817
2015-08-28 04:07:01,19.567
2015-08-28 05:07:01,19.442
2015-08-28 06:07:01,19.254
2015-08-28 07:07:01,19.129
2015-08-28 08:07:01,19.066
2015-08-28 09:07:01,19.129
2015-08-28 10:07:01,19.317
2015-08-28 11:07:01,19.817
2015-08-28 12:07:01,20.818
2015-08-28 13:07:01,21.694000000000003
2015-08-28 14:07:01,22.444000000000003
2015-08-28 15:07:01,22.569000000000003
2015-08-28 16:07:01,22.381999999999998
2015-08-28 17:07:01,22.131999999999998
2015-08-28 18:07:01,22.069000000000003
2015-08-28 19:07:01,22.069000000000003
2015-08-28 20:07:01,21.881999999999998
2015-08-28 21:07:01,21.694000000000003
2015-08-28 22:07:01,21.506
2015-08-28 23:07:01,21.319000000000003
2015-08-29 00:07:01,21.194000000000003
2015-08-29 01:07:01,21.006
2015-08-29 02:07:01,20.818
2015-08-29 03:07:01,20.631
2015-08-29 04:07:01,20.505
2015-08-29 05:07:01,20.38
2015-08-29 06:07:01,20.255
2015-08-29 07:07:01,20.13
2015-08-29 08:07:01,20.13
2015-08-29 09:07:01,20.067
2015-08-29 10:07:01,20.192999999999998
2015-08-29 11:07:01,21.006
2015-08-29 12:07:01,21.819000000000003
2015-08-29 13:07:01,22.569000000000003
2015-08-29 14:07:01,23.195
2015-08-29 15:07:01,23.631999999999998
2015-08-29 16:07:01,23.256999999999998
2015-08-29 17:07:01,22.756999999999998
2015-08-29 18:07:01,22.569000000000003
2015-08-29 19:07:01,22.319000000000003
2015-08-29 20:07:01,21.944000000000003
2015-08-29 21:07:01,21.694000000000003
2015-08-29 22:07:01,21.381
2015-08-29 23:07:01,21.068
2015-08-30 00:07:01,20.818
2015-08-30 01:07:01,20.693
2015-08-30 02:07:01,20.442999999999998
2015-08-30 03:07:01,20.255
2015-08-30 04:07:01,20.067
2015-08-30 05:07:01,19.942
2015-08-30 06:07:01,19.817
2015-08-30 07:07:01,19.63
2015-08-30 08:07:01,19.504
2015-08-30 09:07:01,19.504
2015-08-30 10:07:01,19.63
2015-08-30 11:07:01,20.067
2015-08-30 12:07:01,20.943
2015-08-30 13:07:01,21.444000000000003
2015-08-30 14:07:01,21.756
2015-08-30 15:07:01,22.194000000000003
2015-08-30 16:07:01,22.006999999999998
2015-08-30 17:07:01,21.444000000000003
2015-08-30 18:07:01,21.194000000000003
2015-08-30 19:07:01,21.131
2015-08-30 20:07:01,21.006
2015-08-30 21:07:01,20.818
2015-08-30 22:07:01,20.568
2015-08-30 23:07:01,20.255
2015-08-31 00:07:01,20.005
2015-08-31 01:07:01,19.755
2015-08-31 02:07:01,19.567
2015-08-31 03:07:01,19.379
2015-08-31 04:07:01,19.192
2015-08-31 05:07:01,19.066
2015-08-31 06:07:01,19.004
2015-08-31 07:07:01,18.879
2015-08-31 08:07:01,18.816
2015-08-31 09:07:01,18.691
2015-08-31 10:07:01,18.754
2015-08-31 11:07:01,19.692
2015-08-31 12:07:01,20.818
2015-08-31 13:07:01,21.381
2015-08-31 14:07:01,21.881999999999998
2015-08-31 15:07:01,22.506999999999998
2015-08-31 16:07:01,22.319000000000003
2015-08-31 17:07:01,21.881999999999998
2015-08-31 18:07:01,21.819000000000003
2015-08-31 19:07:01,21.819000000000003
2015-08-31 20:07:01,21.569000000000003
2015-08-31 21:07:01,21.256
2015-08-31 22:07:01,20.881
2015-08-31 23:07:01,20.568
2015-09-01 00:07:01,20.255
2015-09-01 01:07:01,19.942
2015-09-01 02:07:01,19.692
2015-09-01 03:07:01,19.442
2015-09-01 04:07:01,19.192
2015-09-01 05:07:01,19.004
2015-09-01 06:07:01,18.816
2015-09-01 07:07:01,18.628
2015-09-01 08:07:01,18.503
2015-09-01 09:07:01,18.503
2015-09-01 10:07:01,18.628
2015-09-01 11:07:01,19.504
2015-09-01 12:07:01,20.505
2015-09-01 13:07:01,21.319000000000003
2015-09-01 14:07:01,22.069000000000003
2015-09-01 15:07:01,22.695
2015-09-01 16:07:01,22.256999999999998
2015-09-01 17:07:01,21.756
2015-09-01 18:07:01,21.756
2015-09-01 19:07:01,21.694000000000003
2015-09-01 20:07:01,21.381
2015-09-01 21:07:01,21.068
2015-09-01 22:07:01,20.756
2015-09-01 23:07:01,20.38
2015-09-02 00:07:01,20.067
2015-09-02 01:07:01,19.755
2015-09-02 02:07:01,19.442
2015-09-02 03:07:01,19.129
2015-09-02 04:07:01,18.879
2015-09-02 05:07:01,18.691
2015-09-02 06:07:01,18.566
2015-09-02 07:07:01,18.441
2015-09-02 08:07:01,18.315
2015-09-02 09:07:01,18.253
2015-09-02 10:07:01,18.315
2015-09-02 11:07:01,19.129
2015-09-02 12:07:01,20.13
2015-09-02 13:07:01,20.881
2015-09-02 14:07:01,21.444000000000003
2015-09-02 15:07:01,21.881999999999998
2015-09-02 16:07:01,21.569000000000003
2015-09-02 17:07:01,20.943
2015-09-02 18:07:01,20.756
2015-09-02 19:07:01,20.693
2015-09-02 20:07:01,20.568
2015-09-02 21:07:01,20.38
2015-09-02 22:07:01,20.067
2015-09-02 23:07:01,19.755
2015-09-03 00:07:01,19.504
2015-09-03 01:07:01,19.254
2015-09-03 02:07:01,18.941
2015-09-03 03:07:01,18.754
2015-09-03 04:07:01,18.503
2015-09-03 05:07:01,18.315
2015-09-03 06:07:01,18.128
2015-09-03 07:07:01,18.003
2015-09-03 08:07:01,17.94
2015-09-03 09:07:01,17.815
2015-09-03 10:07:01,17.815
2015-09-03 11:07:01,18.566
2015-09-03 12:07:01,19.567
2015-09-03 13:07:01,20.442999999999998
2015-09-03 14:07:01,21.068
2015-09-03 15:07:01,21.506
2015-09-03 16:07:01,21.006
2015-09-03 17:07:01,20.505
2015-09-03 18:07:01,20.317999999999998
2015-09-03 19:07:01,20.192999999999998
2015-09-03 20:07:01,19.88
2015-09-03 21:07:01,19.63
2015-09-03 22:07:01,19.317
2015-09-03 23:07:01,18.941
2015-09-04 00:07:01,18.628
2015-09-04 01:07:01,18.315
2015-09-04 02:07:01,18.065
2015-09-04 03:07:01,17.815
2015-09-04 04:07:01,17.627
2015-09-04 05:07:01,17.439
2015-09-04 06:07:01,17.250999999999998
2015-09-04 07:07:01,17.064
2015-09-04 08:07:01,16.875999999999998
2015-09-04 09:07:01,16.813
2015-09-04 10:07:01,16.813
2015-09-04 11:07:01,17.627
2015-09-04 12:07:01,18.628
2015-09-04 13:07:01,19.379
2015-09-04 14:07:01,19.88
2015-09-04 15:07:01,20.38
2015-09-04 16:07:01,19.942
2015-09-04 17:07:01,19.254
2015-09-04 18:07:01,19.004
